NACA 4409 Airfoil M=4.0% P=40.0% T=9.0%
  1.000125  0.000937
  0.990259  0.003296
  0.980387  0.005621
  0.970508  0.007912
  0.960624  0.010170
  0.950734  0.012393
  0.940838  0.014584
  0.930937  0.016741
  0.921029  0.018864
  0.911117  0.020955
  0.901199  0.023014
  0.891276  0.025039
  0.881347  0.027032
  0.871414  0.028993
  0.861475  0.030922
  0.851532  0.032818
  0.841583  0.034682
  0.831630  0.036514
  0.821672  0.038314
  0.811709  0.040082
  0.801742  0.041818
  0.791770  0.043523
  0.781794  0.045195
  0.771813  0.046835
  0.761827  0.048444
  0.751838  0.050020
  0.741844  0.051564
  0.731846  0.053076
  0.721844  0.054556
  0.711838  0.056003
  0.701828  0.057418
  0.691814  0.058801
  0.681796  0.060151
  0.671774  0.061467
  0.661748  0.062751
  0.651719  0.064002
  0.641686  0.065219
  0.631650  0.066402
  0.621610  0.067551
  0.611566  0.068666
  0.601520  0.069747
  0.591470  0.070793
  0.581416  0.071804
  0.571360  0.072779
  0.561300  0.073719
  0.551237  0.074623
  0.541172  0.075490
  0.531103  0.076320
  0.521032  0.077113
  0.510959  0.077868
  0.500882  0.078584
  0.490803  0.079262
  0.480722  0.079901
  0.470638  0.080500
  0.460553  0.081058
  0.450465  0.081575
  0.440375  0.082051
  0.430284  0.082484
  0.420191  0.082874
  0.410096  0.083221
  0.400000  0.083523
  0.389781  0.083765
  0.379560  0.083932
  0.369336  0.084024
  0.359111  0.084039
  0.348885  0.083976
  0.338658  0.083834
  0.328431  0.083613
  0.318204  0.083310
  0.307977  0.082925
  0.297752  0.082457
  0.287529  0.081903
  0.277308  0.081264
  0.267091  0.080536
  0.256877  0.079718
  0.246667  0.078810
  0.236463  0.077807
  0.226266  0.076709
  0.216075  0.075513
  0.205892  0.074217
  0.195718  0.072818
  0.185555  0.071313
  0.175402  0.069698
  0.165263  0.067969
  0.155137  0.066123
  0.145028  0.064154
  0.134936  0.062057
  0.124863  0.059825
  0.114813  0.057450
  0.104788  0.054923
  0.094790  0.052232
  0.084825  0.049363
  0.074896  0.046299
  0.065011  0.043013
  0.055176  0.039475
  0.045404  0.035636
  0.035711  0.031425
  0.026125  0.026721
  0.016696  0.021287
  0.007554  0.014517
  0.000000  0.000000
  0.012446 -0.010567
  0.023304 -0.013487
  0.033875 -0.015171
  0.044289 -0.016225
  0.054596 -0.016886
  0.064824 -0.017275
  0.074989 -0.017463
  0.085104 -0.017499
  0.095175 -0.017413
  0.105210 -0.017232
  0.115212 -0.016973
  0.125187 -0.016650
  0.135137 -0.016275
  0.145064 -0.015857
  0.154972 -0.015404
  0.164863 -0.014923
  0.174737 -0.014419
  0.184598 -0.013898
  0.194445 -0.013363
  0.204282 -0.012818
  0.214108 -0.012267
  0.223925 -0.011713
  0.233734 -0.011159
  0.243537 -0.010607
  0.253333 -0.010060
  0.263123 -0.009518
  0.272909 -0.008986
  0.282692 -0.008464
  0.292471 -0.007953
  0.302248 -0.007457
  0.312023 -0.006975
  0.321796 -0.006510
  0.331569 -0.006063
  0.341342 -0.005634
  0.351115 -0.005226
  0.360889 -0.004839
  0.370664 -0.004474
  0.380440 -0.004132
  0.390219 -0.003815
  0.400000 -0.003523
  0.409904 -0.003243
  0.419809 -0.002963
  0.429716 -0.002684
  0.439625 -0.002406
  0.449535 -0.002131
  0.459447 -0.001858
  0.469362 -0.001588
  0.479278 -0.001323
  0.489197 -0.001062
  0.499118 -0.000806
  0.509041 -0.000556
  0.518968 -0.000313
  0.528897 -0.000075
  0.538828  0.000155
  0.548763  0.000377
  0.558700  0.000592
  0.568640  0.000798
  0.578584  0.000996
  0.588530  0.001185
  0.598480  0.001364
  0.608434  0.001534
  0.618390  0.001693
  0.628350  0.001843
  0.638314  0.001981
  0.648281  0.002110
  0.658252  0.002227
  0.668226  0.002333
  0.678204  0.002427
  0.688186  0.002510
  0.698172  0.002582
  0.708162  0.002641
  0.718156  0.002689
  0.728154  0.002724
  0.738156  0.002747
  0.748162  0.002758
  0.758173  0.002756
  0.768187  0.002743
  0.778206  0.002716
  0.788230  0.002677
  0.798258  0.002626
  0.808291  0.002562
  0.818328  0.002486
  0.828370  0.002397
  0.838417  0.002296
  0.848468  0.002182
  0.858525  0.002056
  0.868586  0.001918
  0.878653  0.001768
  0.888724  0.001605
  0.898801  0.001431
  0.908883  0.001245
  0.918971  0.001047
  0.929063  0.000837
  0.939162  0.000616
  0.949266  0.000384
  0.959376  0.000141
  0.969492 -0.000112
  0.979613 -0.000377
  0.989741 -0.000652
  0.999875 -0.000937
