NACA 0015 Airfoil M=0.0% P=0.0% T=15.0%
  1.000000  0.001575
  0.990000  0.003318
  0.980000  0.005040
  0.970000  0.006741
  0.960000  0.008421
  0.950000  0.010082
  0.940000  0.011723
  0.930000  0.013344
  0.920000  0.014947
  0.910000  0.016531
  0.900000  0.018096
  0.890000  0.019644
  0.880000  0.021173
  0.870000  0.022685
  0.860000  0.024180
  0.850000  0.025657
  0.840000  0.027117
  0.830000  0.028560
  0.820000  0.029987
  0.810000  0.031396
  0.800000  0.032789
  0.790000  0.034165
  0.780000  0.035525
  0.770000  0.036868
  0.760000  0.038194
  0.750000  0.039504
  0.740000  0.040797
  0.730000  0.042073
  0.720000  0.043332
  0.710000  0.044574
  0.700000  0.045799
  0.690000  0.047006
  0.680000  0.048196
  0.670000  0.049368
  0.660000  0.050521
  0.650000  0.051656
  0.640000  0.052772
  0.630000  0.053870
  0.620000  0.054947
  0.610000  0.056005
  0.600000  0.057042
  0.590000  0.058059
  0.580000  0.059054
  0.570000  0.060027
  0.560000  0.060978
  0.550000  0.061905
  0.540000  0.062809
  0.530000  0.063689
  0.520000  0.064544
  0.510000  0.065373
  0.500000  0.066175
  0.490000  0.066950
  0.480000  0.067697
  0.470000  0.068415
  0.460000  0.069103
  0.450000  0.069759
  0.440000  0.070384
  0.430000  0.070975
  0.420000  0.071532
  0.410000  0.072053
  0.400000  0.072538
  0.390000  0.072984
  0.380000  0.073391
  0.370000  0.073756
  0.360000  0.074079
  0.350000  0.074358
  0.340000  0.074590
  0.330000  0.074775
  0.320000  0.074910
  0.310000  0.074993
  0.300000  0.075022
  0.290000  0.074994
  0.280000  0.074907
  0.270000  0.074759
  0.260000  0.074546
  0.250000  0.074266
  0.240000  0.073914
  0.230000  0.073488
  0.220000  0.072983
  0.210000  0.072395
  0.200000  0.071719
  0.190000  0.070951
  0.180000  0.070083
  0.170000  0.069109
  0.160000  0.068023
  0.150000  0.066815
  0.140000  0.065475
  0.130000  0.063992
  0.120000  0.062352
  0.110000  0.060540
  0.100000  0.058535
  0.090000  0.056312
  0.080000  0.053840
  0.070000  0.051078
  0.060000  0.047970
  0.050000  0.044434
  0.040000  0.040347
  0.030000  0.035502
  0.020000  0.029497
  0.010000  0.021296
  0.000000  0.000000
  0.010000 -0.021296
  0.020000 -0.029497
  0.030000 -0.035502
  0.040000 -0.040347
  0.050000 -0.044434
  0.060000 -0.047970
  0.070000 -0.051078
  0.080000 -0.053840
  0.090000 -0.056312
  0.100000 -0.058535
  0.110000 -0.060540
  0.120000 -0.062352
  0.130000 -0.063992
  0.140000 -0.065475
  0.150000 -0.066815
  0.160000 -0.068023
  0.170000 -0.069109
  0.180000 -0.070083
  0.190000 -0.070951
  0.200000 -0.071719
  0.210000 -0.072395
  0.220000 -0.072983
  0.230000 -0.073488
  0.240000 -0.073914
  0.250000 -0.074266
  0.260000 -0.074546
  0.270000 -0.074759
  0.280000 -0.074907
  0.290000 -0.074994
  0.300000 -0.075022
  0.310000 -0.074993
  0.320000 -0.074910
  0.330000 -0.074775
  0.340000 -0.074590
  0.350000 -0.074358
  0.360000 -0.074079
  0.370000 -0.073756
  0.380000 -0.073391
  0.390000 -0.072984
  0.400000 -0.072538
  0.410000 -0.072053
  0.420000 -0.071532
  0.430000 -0.070975
  0.440000 -0.070384
  0.450000 -0.069759
  0.460000 -0.069103
  0.470000 -0.068415
  0.480000 -0.067697
  0.490000 -0.066950
  0.500000 -0.066175
  0.510000 -0.065373
  0.520000 -0.064544
  0.530000 -0.063689
  0.540000 -0.062809
  0.550000 -0.061905
  0.560000 -0.060978
  0.570000 -0.060027
  0.580000 -0.059054
  0.590000 -0.058059
  0.600000 -0.057042
  0.610000 -0.056005
  0.620000 -0.054947
  0.630000 -0.053870
  0.640000 -0.052772
  0.650000 -0.051656
  0.660000 -0.050521
  0.670000 -0.049368
  0.680000 -0.048196
  0.690000 -0.047006
  0.700000 -0.045799
  0.710000 -0.044574
  0.720000 -0.043332
  0.730000 -0.042073
  0.740000 -0.040797
  0.750000 -0.039504
  0.760000 -0.038194
  0.770000 -0.036868
  0.780000 -0.035525
  0.790000 -0.034165
  0.800000 -0.032789
  0.810000 -0.031396
  0.820000 -0.029987
  0.830000 -0.028560
  0.840000 -0.027117
  0.850000 -0.025657
  0.860000 -0.024180
  0.870000 -0.022685
  0.880000 -0.021173
  0.890000 -0.019644
  0.900000 -0.018096
  0.910000 -0.016531
  0.920000 -0.014947
  0.930000 -0.013344
  0.940000 -0.011723
  0.950000 -0.010082
  0.960000 -0.008421
  0.970000 -0.006741
  0.980000 -0.005040
  0.990000 -0.003318
  1.000000 -0.001575
